1;arms_factory;2277.04;11.00;1719.30;0.00;0
1;industrial_complex;2269.81;11.00;1726.51;0.00;0
1;air_base;2259.85;11.00;1724.61;0.00;0
1;anti_air_building;2265.99;11.00;1717.63;0.00;0
1;bunker;2277.04;11.00;1719.30;0.00;0
1;fuel_silo;2269.81;11.00;1726.51;0.00;0
1;radar_station;2259.85;11.00;1724.61;0.00;0
1;nuclear_reactor_spawn;2265.99;11.00;1717.63;0.00;0
1;rocket_site_spawn;2277.04;11.00;1719.30;0.00;0
1;synthetic_refinery;2269.81;11.00;1726.51;0.00;0
1;supply_node;2259.85;11.00;1724.61;0.00;0
1;dockyard;2265.99;11.00;1717.63;0.00;0
1;coastal_bunker;2277.04;11.00;1719.30;0.00;0
10;arms_factory;1626.00;11.00;1303.00;0.00;0
10;industrial_complex;1626.00;11.00;1303.00;0.00;0
10;air_base;1626.00;11.00;1303.00;0.00;0
10;anti_air_building;1626.00;11.00;1303.00;0.00;0
10;bunker;1626.00;11.00;1303.00;0.00;0
10;fuel_silo;1626.00;11.00;1303.00;0.00;0
10;radar_station;1626.00;11.00;1303.00;0.00;0
10;nuclear_reactor_spawn;1626.00;11.00;1303.00;0.00;0
10;rocket_site_spawn;1626.00;11.00;1303.00;0.00;0
10;synthetic_refinery;1626.00;11.00;1303.00;0.00;0
10;supply_node;1626.00;11.00;1303.00;0.00;0
10;dockyard;1626.00;11.00;1303.00;0.00;0
10;coastal_bunker;1626.00;11.00;1303.00;0.00;0
100;arms_factory;1502.60;11.00;537.64;0.00;0
100;industrial_complex;1496.36;11.00;543.72;0.00;0
100;air_base;1494.68;11.00;536.94;0.00;0
100;anti_air_building;1502.60;11.00;537.64;0.00;0
100;bunker;1496.36;11.00;543.72;0.00;0
100;fuel_silo;1494.68;11.00;536.94;0.00;0
100;radar_station;1502.60;11.00;537.64;0.00;0
100;nuclear_reactor_spawn;1496.36;11.00;543.72;0.00;0
100;rocket_site_spawn;1494.68;11.00;536.94;0.00;0
100;synthetic_refinery;1502.60;11.00;537.64;0.00;0
100;supply_node;1496.36;11.00;543.72;0.00;0
100;dockyard;1494.68;11.00;536.94;0.00;0
100;coastal_bunker;1502.60;11.00;537.64;0.00;0
101;arms_factory;2719.14;11.00;536.02;0.00;0
101;industrial_complex;2728.87;11.00;524.36;0.00;0
101;air_base;2719.14;11.00;536.02;0.00;0
101;anti_air_building;2728.87;11.00;524.36;0.00;0
101;bunker;2719.14;11.00;536.02;0.00;0
101;fuel_silo;2728.87;11.00;524.36;0.00;0
101;radar_station;2719.14;11.00;536.02;0.00;0
101;nuclear_reactor_spawn;2728.87;11.00;524.36;0.00;0
101;rocket_site_spawn;2719.14;11.00;536.02;0.00;0
101;synthetic_refinery;2728.87;11.00;524.36;0.00;0
101;supply_node;2719.14;11.00;536.02;0.00;0
101;dockyard;2728.87;11.00;524.36;0.00;0
101;coastal_bunker;2719.14;11.00;536.02;0.00;0
102;arms_factory;2787.85;11.00;528.00;0.00;0
102;industrial_complex;2787.85;11.00;528.00;0.00;0
102;air_base;2787.85;11.00;528.00;0.00;0
102;anti_air_building;2787.85;11.00;528.00;0.00;0
